Produkttransaktioner;;;;;;;;;;;;;;;;
Ordernr;External Customer no.;Kundnamn;Fakt.nr;Fakturadatum;Redovisn. år/period;Produktnr;Er ref.;Benämning;Antal;Märke;Trans.upplysn. 1;Invoice Reference (R7);Order category;Belopp;ISO-kod;Belopp (SEK)
4793;462;BASF Italia S.p.A;12003408;7/31/2025;2025/7;ADS018;Martina Govoni;Tissue plate and lid for sampling;20;;;;0;181.00;EUR;2011.27
4793;462;BASF Italia S.p.A;12003408;7/31/2025;2025/7;ADS005;Martina Govoni;Administration fee shipment, incl. emballage;1;;;;0;75.00;EUR;833.40
4793;462;BASF Italia S.p.A;12003408;7/31/2025;2025/7;ADS008;Martina Govoni;Shipment actual costs;1;;;;0;74.50;EUR;827.84
4769;462;BASF Italia S.p.A;12003298;7/28/2025;2025/7;Fritext;Martina Govoni;SE-25-0634;1;;;;0;0.00;EUR;0.00
4769;462;BASF Italia S.p.A;12003298;7/28/2025;2025/7;PP008;Martina Govoni;DNA-extraction 1;5;;;;0;650.00;EUR;7111.00
4769;462;BASF Italia S.p.A;12003298;7/28/2025;2025/7;QTS02;Martina Govoni;Zygosity test - KASP chemistry;15;;;;0;300.00;EUR;3282.00
4770;462;BASF Italia S.p.A;12003297;7/28/2025;2025/7;Fritext;Martina Govoni;SE-25-0738;1;;;;0;0.00;EUR;0.00
4770;462;BASF Italia S.p.A;12003297;7/28/2025;2025/7;PP008;Martina Govoni;DNA-extraction 1;1;;;;0;130.00;EUR;1422.20
4770;462;BASF Italia S.p.A;12003297;7/28/2025;2025/7;QTS02;Martina Govoni;Zygosity test - KASP chemistry;3;;;;0;60.00;EUR;656.40
4771;462;BASF Italia S.p.A;12003296;7/28/2025;2025/7;Fritext;Martina Govoni;SE-25-0792;1;;;;0;0.00;EUR;0.00
4771;462;BASF Italia S.p.A;12003296;7/28/2025;2025/7;PP008;Martina Govoni;DNA-extraction 1;2;;;;0;260.00;EUR;2844.40
4771;462;BASF Italia S.p.A;12003296;7/28/2025;2025/7;QTS02;Martina Govoni;Zygosity test - KASP chemistry;6;;;;0;120.00;EUR;1312.80
4359;1740;ITS Testing Services UK Ltd SHJ BR (52);1100208;5/20/2025;2025/5;Fritext;Nilo Manibo;SE-25-0081;-1;;;;0;0.00;USD;0.00
4359;1740;ITS Testing Services UK Ltd SHJ BR (52);1100208;5/20/2025;2025/5;PP001;Nilo Manibo;DNA-preparation - bulk 1;-1;;;;0;-151.00;USD;-1661.00
4359;1740;ITS Testing Services UK Ltd SHJ BR (52);1100208;5/20/2025;2025/5;QLB03;Nilo Manibo;Qualitative test - GM;-11;;;;0;-103.40;USD;-1137.40
4359;1740;ITS Testing Services UK Ltd SHJ BR (52);1100208;5/20/2025;2025/5;Fritext;Nilo Manibo;SHJ/25/024;-1;;;;0;0.00;USD;0.00
4486;1740;ITS Testing Services UK Ltd SHJ BR (52);12003097;4/29/2025;2025/4;Fritext;Nilo Manibo;SE-25-0373;1;;;;0;0.00;USD;0.00
4486;1740;ITS Testing Services UK Ltd SHJ BR (52);12003097;4/29/2025;2025/4;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;132.00;USD;1320.26
4486;1740;ITS Testing Services UK Ltd SHJ BR (52);12003097;4/29/2025;2025/4;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;1034.21
4486;1740;ITS Testing Services UK Ltd SHJ BR (52);12003097;4/29/2025;2025/4;Fritext;Nilo Manibo;SHJ/25/128;1;;;;0;0.00;USD;0.00
4487;1740;ITS Testing Services UK Ltd SHJ BR (52);12003096;4/29/2025;2025/4;Fritext;Nilo Manibo;SE-25-0396;1;;;;0;0.00;USD;0.00
4487;1740;ITS Testing Services UK Ltd SHJ BR (52);12003096;4/29/2025;2025/4;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1510.30
4487;1740;ITS Testing Services UK Ltd SHJ BR (52);12003096;4/29/2025;2025/4;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;1034.21
4487;1740;ITS Testing Services UK Ltd SHJ BR (52);12003096;4/29/2025;2025/4;Fritext;Nilo Manibo;SHJ/25/139;1;;;;0;0.00;USD;0.00
4488;1740;ITS Testing Services UK Ltd SHJ BR (52);12003095;4/29/2025;2025/4;Fritext;Nilo Manibo;SE-25-0397;1;;;;0;0.00;USD;0.00
4488;1740;ITS Testing Services UK Ltd SHJ BR (52);12003095;4/29/2025;2025/4;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1510.30
4488;1740;ITS Testing Services UK Ltd SHJ BR (52);12003095;4/29/2025;2025/4;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;1034.21
4488;1740;ITS Testing Services UK Ltd SHJ BR (52);12003095;4/29/2025;2025/4;Fritext;Nilo Manibo;SHJ/25/138;1;;;;0;0.00;USD;0.00
4687;1740;ITS Testing Services UK Ltd SHJ BR (52);12003343;7/29/2025;2025/7;Fritext;Nilo Manibo;SE-25-0703;1;;;;0;0.00;USD;0.00
4687;1740;ITS Testing Services UK Ltd SHJ BR (52);12003343;7/29/2025;2025/7;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1434.05
4687;1740;ITS Testing Services UK Ltd SHJ BR (52);12003343;7/29/2025;2025/7;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;981.99
4687;1740;ITS Testing Services UK Ltd SHJ BR (52);12003343;7/29/2025;2025/7;Fritext;Nilo Manibo;SHJ/25/207;1;;;;0;0.00;USD;0.00
4688;1740;ITS Testing Services UK Ltd SHJ BR (52);12003342;7/29/2025;2025/7;Fritext;Nilo Manibo;SE-25-0704;1;;;;0;0.00;USD;0.00
4688;1740;ITS Testing Services UK Ltd SHJ BR (52);12003342;7/29/2025;2025/7;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1434.05
4688;1740;ITS Testing Services UK Ltd SHJ BR (52);12003342;7/29/2025;2025/7;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;981.99
4688;1740;ITS Testing Services UK Ltd SHJ BR (52);12003342;7/29/2025;2025/7;Fritext;Nilo Manibo;SHJ/25/211;1;;;;0;0.00;USD;0.00
4689;1740;ITS Testing Services UK Ltd SHJ BR (52);12003341;7/29/2025;2025/7;Fritext;Nilo Manibo;SE-25-0705;1;;;;0;0.00;USD;0.00
4689;1740;ITS Testing Services UK Ltd SHJ BR (52);12003341;7/29/2025;2025/7;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1434.05
4689;1740;ITS Testing Services UK Ltd SHJ BR (52);12003341;7/29/2025;2025/7;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;981.99
4689;1740;ITS Testing Services UK Ltd SHJ BR (52);12003341;7/29/2025;2025/7;Fritext;Nilo Manibo;SHJ/25/212;1;;;;0;0.00;USD;0.00
4690;1740;ITS Testing Services UK Ltd SHJ BR (52);12003340;7/29/2025;2025/7;Fritext;Nilo Manibo;SE-25-0706;1;;;;0;0.00;USD;0.00
4690;1740;ITS Testing Services UK Ltd SHJ BR (52);12003340;7/29/2025;2025/7;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;132.00;USD;1264.56
4690;1740;ITS Testing Services UK Ltd SHJ BR (52);12003340;7/29/2025;2025/7;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;990.57
4690;1740;ITS Testing Services UK Ltd SHJ BR (52);12003340;7/29/2025;2025/7;Fritext;Nilo Manibo;SHJ/25/208;1;;;;0;0.00;USD;0.00
4691;1740;ITS Testing Services UK Ltd SHJ BR (52);12003339;7/29/2025;2025/7;Fritext;Nilo Manibo;SE-25-0744;1;;;;0;0.00;USD;0.00
4691;1740;ITS Testing Services UK Ltd SHJ BR (52);12003339;7/29/2025;2025/7;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1434.05
4691;1740;ITS Testing Services UK Ltd SHJ BR (52);12003339;7/29/2025;2025/7;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;981.99
4691;1740;ITS Testing Services UK Ltd SHJ BR (52);12003339;7/29/2025;2025/7;Fritext;Nilo Manibo;SHJ/25/223;1;;;;0;0.00;USD;0.00
4622;1740;ITS Testing Services UK Ltd SHJ BR (52);12003231;6/30/2025;2025/6;Fritext;Nilo Manibo;SE-25-0573;1;;;;0;0.00;USD;0.00
4622;1740;ITS Testing Services UK Ltd SHJ BR (52);12003231;6/30/2025;2025/6;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;132.00;USD;1264.56
4622;1740;ITS Testing Services UK Ltd SHJ BR (52);12003231;6/30/2025;2025/6;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;990.57
4622;1740;ITS Testing Services UK Ltd SHJ BR (52);12003231;6/30/2025;2025/6;Fritext;Nilo Manibo;SHJ/25/178A;1;;;;0;0.00;USD;0.00
4623;1740;ITS Testing Services UK Ltd SHJ BR (52);12003230;6/30/2025;2025/6;Fritext;Nilo Manibo;SE-25-0574;1;;;;0;0.00;USD;0.00
4623;1740;ITS Testing Services UK Ltd SHJ BR (52);12003230;6/30/2025;2025/6;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;132.00;USD;1264.56
4623;1740;ITS Testing Services UK Ltd SHJ BR (52);12003230;6/30/2025;2025/6;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;990.57
4623;1740;ITS Testing Services UK Ltd SHJ BR (52);12003230;6/30/2025;2025/6;Fritext;Nilo Manibo;SHJ/25/178B;1;;;;0;0.00;USD;0.00
4624;1740;ITS Testing Services UK Ltd SHJ BR (52);12003229;6/30/2025;2025/6;Fritext;Nilo Manibo;SE-25-0603;1;;;;0;0.00;USD;0.00
4624;1740;ITS Testing Services UK Ltd SHJ BR (52);12003229;6/30/2025;2025/6;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1458.21
4624;1740;ITS Testing Services UK Ltd SHJ BR (52);12003229;6/30/2025;2025/6;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;998.53
4624;1740;ITS Testing Services UK Ltd SHJ BR (52);12003229;6/30/2025;2025/6;Fritext;Nilo Manibo;SHJ/25/180;1;;;;0;0.00;USD;0.00
4625;1740;ITS Testing Services UK Ltd SHJ BR (52);12003228;6/30/2025;2025/6;Fritext;Nilo Manibo;SE-25-0604;1;;;;0;0.00;USD;0.00
4625;1740;ITS Testing Services UK Ltd SHJ BR (52);12003228;6/30/2025;2025/6;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;132.00;USD;1264.56
4625;1740;ITS Testing Services UK Ltd SHJ BR (52);12003228;6/30/2025;2025/6;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;990.57
4625;1740;ITS Testing Services UK Ltd SHJ BR (52);12003228;6/30/2025;2025/6;Fritext;Nilo Manibo;SHJ/25/183;1;;;;0;0.00;USD;0.00
4626;1740;ITS Testing Services UK Ltd SHJ BR (52);12003227;6/30/2025;2025/6;Fritext;Nilo Manibo;SE-25-0640;1;;;;0;0.00;USD;0.00
4626;1740;ITS Testing Services UK Ltd SHJ BR (52);12003227;6/30/2025;2025/6;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1458.21
4626;1740;ITS Testing Services UK Ltd SHJ BR (52);12003227;6/30/2025;2025/6;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;998.53
4626;1740;ITS Testing Services UK Ltd SHJ BR (52);12003227;6/30/2025;2025/6;Fritext;Nilo Manibo;SHJ/25/190;1;;;;0;0.00;USD;0.00
4627;1740;ITS Testing Services UK Ltd SHJ BR (52);12003226;6/30/2025;2025/6;Fritext;Nilo Manibo;SE-25-0641;1;;;;0;0.00;USD;0.00
4627;1740;ITS Testing Services UK Ltd SHJ BR (52);12003226;6/30/2025;2025/6;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1458.21
4627;1740;ITS Testing Services UK Ltd SHJ BR (52);12003226;6/30/2025;2025/6;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;998.53
4627;1740;ITS Testing Services UK Ltd SHJ BR (52);12003226;6/30/2025;2025/6;Fritext;Nilo Manibo;SHJ/25/193;1;;;;0;0.00;USD;0.00
4534;1740;ITS Testing Services UK Ltd SHJ BR (52);12003160;5/29/2025;2025/5;Fritext;Nilo Manibo;SE-25-0505;1;;;;0;0.00;USD;0.00
4534;1740;ITS Testing Services UK Ltd SHJ BR (52);12003160;5/29/2025;2025/5;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1446.58
4534;1740;ITS Testing Services UK Ltd SHJ BR (52);12003160;5/29/2025;2025/5;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;990.57
4534;1740;ITS Testing Services UK Ltd SHJ BR (52);12003160;5/29/2025;2025/5;Fritext;Nilo Manibo;SHJ/25/158;1;;;;0;0.00;USD;0.00
4535;1740;ITS Testing Services UK Ltd SHJ BR (52);12003159;5/29/2025;2025/5;Fritext;Nilo Manibo;SE-25-0506;1;;;;0;0.00;USD;0.00
4535;1740;ITS Testing Services UK Ltd SHJ BR (52);12003159;5/29/2025;2025/5;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1446.58
4535;1740;ITS Testing Services UK Ltd SHJ BR (52);12003159;5/29/2025;2025/5;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;990.57
4535;1740;ITS Testing Services UK Ltd SHJ BR (52);12003159;5/29/2025;2025/5;Fritext;Nilo Manibo;SHJ/25/159;1;;;;0;0.00;USD;0.00
4536;1740;ITS Testing Services UK Ltd SHJ BR (52);12003158;5/29/2025;2025/5;Fritext;Nilo Manibo;SE-25-0507;1;;;;0;0.00;USD;0.00
4536;1740;ITS Testing Services UK Ltd SHJ BR (52);12003158;5/29/2025;2025/5;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;132.00;USD;1264.56
4536;1740;ITS Testing Services UK Ltd SHJ BR (52);12003158;5/29/2025;2025/5;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;990.57
4536;1740;ITS Testing Services UK Ltd SHJ BR (52);12003158;5/29/2025;2025/5;Fritext;Nilo Manibo;SHJ/25/160;1;;;;0;0.00;USD;0.00
4701;1740;ITS Testing Services UK Ltd SHJ BR (52);12003335;7/29/2025;2025/7;Fritext;Nilo Manibo;SE-25-0777;1;;;;0;0.00;USD;0.00
4701;1740;ITS Testing Services UK Ltd SHJ BR (52);12003335;7/29/2025;2025/7;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;151.00;USD;1434.05
4701;1740;ITS Testing Services UK Ltd SHJ BR (52);12003335;7/29/2025;2025/7;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;981.99
4701;1740;ITS Testing Services UK Ltd SHJ BR (52);12003335;7/29/2025;2025/7;Fritext;Nilo Manibo;SHJ/25/234;1;;;;0;0.00;USD;0.00
4702;1740;ITS Testing Services UK Ltd SHJ BR (52);12003334;7/29/2025;2025/7;Fritext;Nilo Manibo;SE-25-0778;1;;;;0;0.00;USD;0.00
4702;1740;ITS Testing Services UK Ltd SHJ BR (52);12003334;7/29/2025;2025/7;PP001;Nilo Manibo;DNA-preparation - bulk 1;1;;;;0;132.00;USD;1264.56
4702;1740;ITS Testing Services UK Ltd SHJ BR (52);12003334;7/29/2025;2025/7;QLB03;Nilo Manibo;Qualitative test - GM;11;;;;0;103.40;USD;990.57
4702;1740;ITS Testing Services UK Ltd SHJ BR (52);12003334;7/29/2025;2025/7;Fritext;Nilo Manibo;SHJ/25/235;1;;;;0;0.00;USD;0.00
4692;1768;Intertek India Private Limited Co.71;12003383;7/29/2025;2025/7;Lab No;Ardra;SE-25-0605;1;;;;0;0.00;USD;0.00
4692;1768;Intertek India Private Limited Co.71;12003383;7/29/2025;2025/7;SNP005;Ardra;Assay design of new markers (KASP);426;;;;0;20022.00;USD;190148.93
4692;1768;Intertek India Private Limited Co.71;12003383;7/29/2025;2025/7;ADS005;Ardra;Administration fee shipment, incl. emballage;1;;;;0;78.00;USD;740.77
4692;1768;Intertek India Private Limited Co.71;12003383;7/29/2025;2025/7;ADS008;Ardra;Shipment actual costs;1;;;;0;184.00;USD;1747.45
4692;1768;Intertek India Private Limited Co.71;12003383;7/29/2025;2025/7;Fritext;Ardra;299+121+6 assays;1;;;;0;0.00;USD;0.00
4778;1768;Intertek India Private Limited Co.71;12003323;7/29/2025;2025/7;Fritext;Ashok Jaybhaye;SNP ID support (jan-jun 2025)Helle T 30h;1;;;;0;0.00;GBP;0.00
4778;1768;Intertek India Private Limited Co.71;12003323;7/29/2025;2025/7;ADS014;Ashok Jaybhaye;Technical support;30;;;;0;1500.00;GBP;19558.50
4778;1768;Intertek India Private Limited Co.71;12003323;7/29/2025;2025/7;Fritext;Ashok Jaybhaye;Instrumental support (jan-jun 2025)Anders T 80h;1;;;;0;0.00;GBP;0.00
4778;1768;Intertek India Private Limited Co.71;12003323;7/29/2025;2025/7;ADS014;Ashok Jaybhaye;Technical support;80;;;;0;4000.00;GBP;52156.00
4792;1768;Intertek India Private Limited Co.71;12003406;7/31/2025;2025/7;Lab No;Ardra Latha;SE-25-0605;1;;;;0;0.00;USD;0.00
4792;1768;Intertek India Private Limited Co.71;12003406;7/31/2025;2025/7;SNP005;Ardra Latha;Assay design of new markers (KASP);426;;;;0;19170.00;USD;182057.49
4792;1768;Intertek India Private Limited Co.71;12003406;7/31/2025;2025/7;ADS005;Ardra Latha;Administration fee shipment, incl. emballage;1;;;;0;78.00;USD;740.77
4792;1768;Intertek India Private Limited Co.71;12003406;7/31/2025;2025/7;ADS008;Ardra Latha;Shipment actual costs;1;;;;0;184.00;USD;1747.45
4792;1768;Intertek India Private Limited Co.71;12003406;7/31/2025;2025/7;Fritext;Ardra Latha;299+121+6 assays;1;;;;0;0.00;USD;0.00
4795;1768;Intertek India Private Limited Co.71;1100218;7/31/2025;2025/7;SNP005;Ardra;Assay design of new markers (KASP);-426;;;;0;-20022.00;USD;-190148.93
4795;1768;Intertek India Private Limited Co.71;1100218;7/31/2025;2025/7;ADS005;Ardra;Administration fee shipment, incl. emballage;-1;;;;0;-78.00;USD;-740.77
4795;1768;Intertek India Private Limited Co.71;1100218;7/31/2025;2025/7;ADS008;Ardra;Shipment actual costs;-1;;;;0;-184.00;USD;-1747.45
4795;1768;Intertek India Private Limited Co.71;1100218;7/31/2025;2025/7;Fritext;Ardra;299+121+6 assays;-1;;;;0;0.00;USD;0.00
4700;1667;Intertek Agricultural Services SA IC.207;12003336;7/29/2025;2025/7;Fritext;Juliet Hlatshwayo;SE-25-0713;1;;;;0;0.00;EUR;0.00
4700;1667;Intertek Agricultural Services SA IC.207;12003336;7/29/2025;2025/7;EXT007;Juliet Hlatshwayo;DNA preparation Bulk seeds;1;;;;0;127.00;EUR;1411.22
4700;1667;Intertek Agricultural Services SA IC.207;12003336;7/29/2025;2025/7;PCR003;Juliet Hlatshwayo;Qualitative test GMO;2;;;;0;18.10;EUR;201.13
4700;1667;Intertek Agricultural Services SA IC.207;12003336;7/29/2025;2025/7;Fritext;Juliet Hlatshwayo;juliet.hlatshwayo@intertek.com;1;;;;0;0.00;EUR;0.00
4700;1667;Intertek Agricultural Services SA IC.207;12003336;7/29/2025;2025/7;PCR008;Juliet Hlatshwayo;Quantification;2;;;;0;204.00;EUR;2266.85
4562;1667;Intertek Agricultural Services SA IC.207;12003209;6/19/2025;2025/6;Fritext;Juliet Hlatshwayo;SE-25-0428;1;;;;0;0.00;EUR;0.00
4562;1667;Intertek Agricultural Services SA IC.207;12003209;6/19/2025;2025/6;EXT015;Juliet Hlatshwayo;DNA preparation Processed materials;2;;;;0;290.00;EUR;3163.03
4562;1667;Intertek Agricultural Services SA IC.207;12003209;6/19/2025;2025/6;PCR003;Juliet Hlatshwayo;Qualitative test GMO;6;;;;0;54.30;EUR;592.25
4562;1667;Intertek Agricultural Services SA IC.207;12003209;6/19/2025;2025/6;PCR008;Juliet Hlatshwayo;Quantification;3;;;;0;306.00;EUR;3337.54
4562;1667;Intertek Agricultural Services SA IC.207;12003209;6/19/2025;2025/6;Fritext;Juliet Hlatshwayo;juliet.hlatshwayo@intertek.com;1;;;;0;0.00;EUR;0.00
4563;1667;Intertek Agricultural Services SA IC.207;12003208;6/19/2025;2025/6;Fritext;Juliet Hlatshwayo;SE-25-0442;1;;;;0;0.00;EUR;0.00
4563;1667;Intertek Agricultural Services SA IC.207;12003208;6/19/2025;2025/6;EXT015;Juliet Hlatshwayo;DNA preparation Processed materials;1;;;;0;145.00;EUR;1581.52
4563;1667;Intertek Agricultural Services SA IC.207;12003208;6/19/2025;2025/6;EXT007;Juliet Hlatshwayo;DNA preparation Bulk seeds;1;;;;0;127.00;EUR;1385.19
4563;1667;Intertek Agricultural Services SA IC.207;12003208;6/19/2025;2025/6;PCR003;Juliet Hlatshwayo;Qualitative test GMO;6;;;;0;54.30;EUR;592.25
4563;1667;Intertek Agricultural Services SA IC.207;12003208;6/19/2025;2025/6;Fritext;Juliet Hlatshwayo;juliet.hlatshwayo@intertek.com;1;;;;0;0.00;EUR;0.00
4564;1667;Intertek Agricultural Services SA IC.207;12003207;6/19/2025;2025/6;Fritext;Juliet Hlatshwayo;SE-25-0513;1;;;;0;0.00;EUR;0.00
4564;1667;Intertek Agricultural Services SA IC.207;12003207;6/19/2025;2025/6;EXT007;Juliet Hlatshwayo;DNA preparation Bulk seeds;2;;;;0;254.00;EUR;2770.38
4564;1667;Intertek Agricultural Services SA IC.207;12003207;6/19/2025;2025/6;PCR003;Juliet Hlatshwayo;Qualitative test GMO;4;;;;0;36.20;EUR;394.83
4564;1667;Intertek Agricultural Services SA IC.207;12003207;6/19/2025;2025/6;Fritext;Juliet Hlatshwayo;juliet.hlatshwayo@intertek.com;1;;;;0;0.00;EUR;0.00
4564;1667;Intertek Agricultural Services SA IC.207;12003207;6/19/2025;2025/6;PCR008;Juliet Hlatshwayo;Quantification;2;;;;0;204.00;EUR;2225.03
4494;1667;Intertek Agricultural Services SA IC.207;12003138;5/20/2025;2025/5;Fritext;Juliet Hlatshwayo;SE-25-0409;1;;;;0;0.00;EUR;0.00
4494;1667;Intertek Agricultural Services SA IC.207;12003138;5/20/2025;2025/5;PP001;Juliet Hlatshwayo;DNA-preparation - bulk 1;5;;;;0;635.00;EUR;6859.27
4494;1667;Intertek Agricultural Services SA IC.207;12003138;5/20/2025;2025/5;QLB03;Juliet Hlatshwayo;Qualitative test - GM;20;;;;0;181.00;EUR;1955.16
4494;1667;Intertek Agricultural Services SA IC.207;12003138;5/20/2025;2025/5;QTB01;Juliet Hlatshwayo;Quantitative test - GM;4;;;;0;408.00;EUR;4407.22
4494;1667;Intertek Agricultural Services SA IC.207;12003138;5/20/2025;2025/5;Fritext;Juliet Hlatshwayo;juliet.hlatshwayo@intertek.com;1;;;;0;0.00;EUR;0.00
4484;2860;S&W Seed Company;12003110;4/29/2025;2025/4;Fritext;Wayne Shen;SE-25-0368;1;;;;0;0.00;USD;0.00
4484;2860;S&W Seed Company;12003110;4/29/2025;2025/4;EXT001;Wayne Shen;DNA preparation standard high-throughput;1536;;;;0;3916.80;USD;39175.83
4484;2860;S&W Seed Company;12003110;4/29/2025;2025/4;SNP02;Wayne Shen;SNP-genotyping routine <10 SNPs/plate;1536;;;;0;199.68;USD;1997.20
4485;2860;S&W Seed Company;12003110;4/29/2025;2025/4;Fritext;Wayne Shen;SE-25-0371;1;;;;0;0.00;USD;0.00
4485;2860;S&W Seed Company;12003110;4/29/2025;2025/4;EXT001;Wayne Shen;DNA preparation standard high-throughput;480;;;;0;1224.00;USD;12242.45
4485;2860;S&W Seed Company;12003110;4/29/2025;2025/4;SNP02;Wayne Shen;SNP-genotyping routine <10 SNPs/plate;1536;;;;0;199.68;USD;1997.20
4469;2860;S&W Seed Company;12003111;4/29/2025;2025/4;Fritext;Kryl Boedeker;SE-25-0365;1;;;;0;0.00;USD;0.00
4469;2860;S&W Seed Company;12003111;4/29/2025;2025/4;PP008;Kryl Boedeker;DNA-extraction 1;1536;;;;0;3916.80;USD;39175.83
4469;2860;S&W Seed Company;12003111;4/29/2025;2025/4;SNP01;Kryl Boedeker;SNP-genotyping routine test;16;;;;0;3664.00;USD;36647.33
4432;2860;S&W Seed Company;12003113;4/29/2025;2025/4;Fritext;Kryl Boedeker;SE-25-0279;1;;;;0;0.00;USD;0.00
4432;2860;S&W Seed Company;12003113;4/29/2025;2025/4;PP008;Kryl Boedeker;DNA-extraction 1;1152;;;;0;2937.60;USD;29381.88
4432;2860;S&W Seed Company;12003113;4/29/2025;2025/4;SNP02;Kryl Boedeker;SNP-genotyping routine <10 SNPs/plate;1152;;;;0;149.76;USD;1497.90
4432;2860;S&W Seed Company;12003113;4/29/2025;2025/4;PTU007;Kryl Boedeker;Aliquoting of DNA1/sample;1;;;;0;308.73;USD;3087.92
4434;2860;S&W Seed Company;12003112;4/29/2025;2025/4;Fritext;Kryl Boedeker;SE-25-0295;1;;;;0;0.00;USD;0.00
4434;2860;S&W Seed Company;12003112;4/29/2025;2025/4;PP008;Kryl Boedeker;DNA-extraction 1;384;;;;0;979.20;USD;9793.96
4434;2860;S&W Seed Company;12003112;4/29/2025;2025/4;SNP02;Kryl Boedeker;SNP-genotyping routine <10 SNPs/plate;384;;;;0;49.92;USD;499.30
4434;2860;S&W Seed Company;12003112;4/29/2025;2025/4;PTU007;Kryl Boedeker;Aliquoting of DNA1/sample;1;;;;0;308.73;USD;3087.92
4526;2860;S&W Seed Company;12003179;5/30/2025;2025/5;Fritext;Kryl Boedeker;SE-25-0446;1;;;;0;0.00;USD;0.00
4526;2860;S&W Seed Company;12003179;5/30/2025;2025/5;EXT001;Kryl Boedeker;DNA preparation standard high-throughput;384;;;;0;998.40;USD;9564.67
4526;2860;S&W Seed Company;12003179;5/30/2025;2025/5;SNP02;Kryl Boedeker;SNP-genotyping routine <10 SNPs/plate;384;;;;0;172.80;USD;1655.42
4477;2848;Ryftes Grönsaker AB;12003099;4/29/2025;2025/4;Fritext;Andreas Thell;SE-25-0380;1;;;;0;0.00;SEK;0.00
4477;2848;Ryftes Grönsaker AB;12003099;4/29/2025;2025/4;TPS003;Andreas Thell;Potato Package PV437, PF171, incl. DNA prep;1;;;;0;2684.00;SEK;2684.00
4477;2848;Ryftes Grönsaker AB;12003099;4/29/2025;2025/4;XX050;Andreas Thell;Accelerated turnaround time Express;1;;;;0;1342.00;SEK;1342.00
4454;789;Clemson University;12003190;5/30/2025;2025/5;Fritext;Zach Brenton;SE-25-0199;1;;;;0;0.00;USD;0.00
4454;789;Clemson University;12003190;5/30/2025;2025/5;OSV008;Zach Brenton;Routine SNP analysis (DArTag technology);192;;;;0;3264.00;USD;32646.53
4454;789;Clemson University;12003190;5/30/2025;2025/5;ADS005;Zach Brenton;Administration fee shipment, incl. emballage;1;;;;0;66.00;USD;660.13
4454;789;Clemson University;12003190;5/30/2025;2025/5;ADS008;Zach Brenton;Shipment actual costs;1;;;;0;173.00;USD;1730.35
4445;1408;Glänninge gård lantbruk AB;12003106;4/29/2025;2025/4;Fritext;Henning Håkansson;SE-25-0292;1;;;;0;0.00;SEK;0.00
4445;1408;Glänninge gård lantbruk AB;12003106;4/29/2025;2025/4;TPS001;Henning Håkansson;Potato Package PV437, incl. DNA prep;2;;;;0;4234.00;SEK;4234.00
